id_eess;codigo_renaes;categoria;nombre;diresa;red;direccion;longitud;latitud;id_ubigeo
27027;28787;I-1;CONSULTORIO ODONTOLOGICO BIO SONRISA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA TELLO JULIO CESAR 1020 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0431972;-12.0868368;1296
27065;28827;SD;LABORATORIO REPROMEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JOSE LEAL NÚMERO 622 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0400423;-12.0853307;1296
27117;28880;I-1;CONSULTORIO ODONTOLOGICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JOSE LEAL 114 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0357925;-12.0847277;1296
27130;28895;I-2;DERMOMEDIK LASER;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;"AVENIDA Av. Petit Thouars 1775 oficina 301, edificio ""El Almirante"" PISO 3 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA";-77.0335963;-12.0818906;1296
27142;28907;I-2;HYD SALUD OCUPACIONAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PETIT THOUARS NÚMERO 2530 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0327697;-12.0892266;1296
27170;28938;I-1;MTB ODONTOLOGÍA INTEGRAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA general alvarez de arenales NÚMERO 1951 PISO 1 INTERIOR 103 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0355772;-12.084229;1296
27172;28940;I-3;POLICLINICO MULTISALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GENERAL TRINIDAD MORAN NÚMERO 231 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0353322;-12.0894566;1296
27196;28964;I-1;PAZI ODONTOLOGÍA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANEVARO NÚMERO 116 PISO 6 DEPARTAMENTO 604 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.03585441;-12.08359319;1296
27320;29091;I-2;ARTROMEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN MANUEL GOMEZ NÚMERO 272 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0382559;-12.0811289;1296
27494;29270;I-1;BELLA DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN ALMIRANTE MERTIN GUISSE NÚMERO 1765 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.03915364;-12.08259455;1296
27522;29299;II-E;MAS VISION S.A.C.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA 1580 Frente a la contraloría LINCE LIMA LIMA;-77.0352489;-12.0805139;1296
27650;29436;I-3;SEYSO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CESAR VALLEJO NÚMERO 1176 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0432986;-12.0875997;1296
27753;29542;I-2;GASTROEXPERT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Petit Thouars NÚMERO 1775 PISO 9 DEPARTAMENTO 904 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0335696;-12.0819141;1296
27769;29560;I-2;FERTILIDAD Y REPRODUCCIÓN;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA gral. cesar canevaro NÚMERO 116 PISO 2 DEPARTAMENTO 202 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0359291;-12.0835381;1296
27782;29575;I-1;CONSULTORIO DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 2080 PISO 3 DEPARTAMENTO 305 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0345246;-12.0854497;1296
27942;29741;I-1;BI ODONTO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN TOMAS GUIDO NÚMERO 461 PISO 2 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0315119;-12.0864842;1296
27944;29743;I-1;SAKURA  DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GENERAL CANEVARO NÚMERO 116 PISO 8 DEPARTAMENTO 802 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.04566873;-12.04725537;1296
27953;29752;I-1;CONSULTORIO ODONTOLOGICO  WELL DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JOSE DE LA TORRE UGARTE 166 INTERIOR 403 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.034295;-12.0893642;1296
27957;29756;I-3;GRUPO MEDICHECK;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PASEO DE LA REPUBLICA NÚMERO 2768 URBANIZACIÓN SAN EUGENIO DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0237899;-12.0903985;1296
27964;29763;I-2;CONSULTORIO MEDICO GINECOLOGICO - ONCOLOGICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PROLONGACION IQUITOS NÚMERO 1671 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0284125;-12.0802479;1296
27982;29783;I-3;POLICLINICO JJ SALUD - LINCE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN PEDRO CONDE NÚMERO 232 PISO 1 INTERIOR 101 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0334668;-12.0880681;1296
27992;29793;I-1;CENTRO DE SERVICIOS PROFESIONALES TORRES;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Ignacio merino NÚMERO 1887 PISO 3 DEPARTAMENTO 303 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0325921;-12.0830788;1296
27993;29794;I-1;CONSULTORIO ODONTOLOGICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ALVAREZ ARENALES JUAN ANTONIO  1912 INTERIOR 504 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0358194;-12.0838876;1296
28020;29822;I-2;CONSULTORIO MEDICO IMEBELLE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE JOAQUIN BERNAL 355 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0365044;-12.0874109;1296
28070;29874;I-1;ODONTOVITAL LINCE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN BRIGADIER PUMACAHUA NÚMERO 2366 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0432257;-12.0853068;1296
28143;29950;I-1;CLINICA LASER;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE LAS BEGONIAS NÚMERO 2630 URBANIZACIÓN SAN EUGENIO DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.02531747;-12.08900588;1296
28204;30013;I-3;VIALAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN RISSO NÚMERO 235 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0339085;-12.085532;1296
28208;30017;I-2;CONSULTORIOS 1950;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Militar NÚMERO 1946 DEPARTAMENTO 3 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.03161395;-12.0836358;1296
28214;30023;I-1;MUECA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JULIO CESAR TELLO NÚMERO 615 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0399166;-12.0865969;1296
28235;30046;I-2;MEDICCARDIO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN GENERAL CORDOVA NÚMERO 2000 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0381474;-12.0853034;1296
28497;30319;I-2;DASYS & REG CELL SALUD S.A.C;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANEVARO NÚMERO 1225 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0451357;-12.0851073;1296
28505;30327;I-2;SERVICIOS MEDICOS ESPECIALIZADOS ARENALES;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN BERNARDO ALCEDO NÚMERO 110 PISO 2 DEPARTAMENTO 101 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.03543342;-12.08491046;1296
28664;30495;I-3;CENTRO MÉDICO PREVENCIÓN & SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MILITAR NÚMERO 1707 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.031735;-12.081202;1296
28669;30500;I-3;MEDICAL CENTER;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ARENALES 2390 LINCE LIMA LIMA;-77.03520409;-12.08814169;1296
28738;30575;I-2;RINOFAST PERU;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA 2080 2 208 CENTRO COMERCIAL RISSO LINCE LIMA LIMA;-77.0345246;-12.0854497;1296
28974;30826;I-2;EP OFTALMOLOGOS ASOCIADOS S.A.C.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JOSE DE LA TORRE UGARTE NÚMERO 166 DEPARTAMENTO 304 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0349726;-12.0893074;1296
28988;30841;I-1;CONSULTORIO ODONTOLOGICO CERECEDA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JOSE DE LA TORRE UGARTE 166 OFICINA 206 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.034295;-12.0893642;1296
29129;30989;I-1;FEMSALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PETIT THOUARS NÚMERO 1775 PISO 7 DEPARTAMENTO 702 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0335847;-12.0818157;1296
29140;31002;SD;MEDICIS SEDE LINCE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA 2251 1 FRENTE AL CENTRO COMERCIAL RISSO LINCE LIMA LIMA;-77.0339449;-12.0866684;1296
29155;31017;I-2;CENTRO MEDICO PULSO LABS LINCE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN CORONEL MANUEL GOMEZ NÚMERO 124 INTERIOR 3 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0366515;-12.0809484;1296
29317;31186;SD;FACTORY EYEWEAR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JOSE PARDO DE ZELA NÚMERO 415 Y 423 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0324213;-12.0831346;1296
29323;31192;I-1;COLLAZOS ODONTOLOGIA INTEGRAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA IGNACIO MERINO NÚMERO 1666 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.033097;-12.0809789;1296
29385;31264;I-2;REPRESENTACIONES Y SERVICIOS CONSALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ARENALES N° 1912 OFIC 501 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0358194;-12.0838876;1296
29477;31362;I-1;DENTICARE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JUAN PARDO DE ZELA NÚMERO 436 DEPARTAMENTO 201 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0321808;-12.0834088;1296
29487;31373;I-2;CENTRO DE ESPECIALIDADES MEDICAS ALLEMANT-SEDE RISSO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA 2050 1 CUADRA 20 AV. AREQUIPA, COSTADO CENTRO COMERCIAL RISSO LINCE LIMA LIMA;-77.0345615;-12.0851821;1296
29624;31520;SD;RISSO LAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 1908 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0347345;-12.0837902;1296
29629;31527;I-3;CONSULTORIOS EXTERNOS DE LA CLÍNICA MÉDICA CAYETANO HEREDIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRON GUISSE, MARTÍN ALMTE NUMERO 2171 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0385066;-12.0870363;1296
29646;31545;I-2;CONSULTORIO MEDICINA MÍNIMAMENTE INVASIVA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE JOSE DE LA TORRE UGARTE NÚMERO 166 INTERIOR 405 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.034295;-12.0893642;1296
29853;31774;I-2;RUIZ WATANABE OMAR ALEXANDER;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 2080 PISO 4 INTERIOR 401 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0345246;-12.0854497;1296
29932;31860;I-3;SUREJOB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MILITAR NÚMERO 2725 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0303788;-12.09049297;1296
30093;32036;I-1;ORAL HEALTH PERU S.A.C;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MILITAR NÚMERO 1954 A PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0312379;-12.0853133;1296
30443;32403;I-2;SALUD VISUAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GENERAL CANEVARO NÚMERO 116 PISO 7 INTERIOR 705 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.03589476;-12.08358334;1296
30510;32473;I-2;GLICY MEDIC CLINIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN DOMINGO CUETO NÚMERO 295 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0384014;-12.0802386;1296
30517;32481;SD;EMERLAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CESAR CANEVARO NÚMERO 1135 URBANIZACIÓN RISSO DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0443752;-12.0850497;1296
30556;32522;SD;CEDIDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PETIT THOUARS NÚMERO 2682 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0326253;-12.0903716;1296
30563;32529;I-2;REHAB CENTER PERÚ;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ARENALES NÚMERO 1912 PISO 12 DEPARTAMENTO 1205 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0358194;-12.0838876;1296
30585;32551;I-2;THASHIDERM SAC-PIEL PERÙ;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA General Felipe Salaverry NÚMERO 2007 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0476987;-12.084577;1296
30597;32566;I-2;CONSULTORIO DERMATOLOGICO JJ SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JOSE DE LA TORRE UGARTE NÚMERO 294 PISO 2 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0341142;-12.0891661;1296
30743;32728;I-1;SONRISASS BRILLANTESS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANEVARO NÚMERO 116 PISO 10 DEPARTAMENTO 1002 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0415866;-12.0845443;1296
30904;32927;I-2;CONSULTORIO ESPECIALIDADES MED;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 2469 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.033466;-12.088676;1296
30906;32929;I-2;MEDSPACE COWORKING MEDICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GENERAL ALVAREZ DE ARENALES NÚMERO 1724 INTERIOR 205 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0361223;-12.0819843;1296
30911;32934;I-2;CONSULTORIO MEDICO OPTICO FLORES & CASTRO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JULIO C TELLO NÚMERO 215 PISO 1 DEPARTAMENTO 302 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0404955;-12.0865614;1296
30914;32937;I-1;MALI MEDICO DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA 2450 OFICINA 502 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0339248;-12.0889374;1296
30918;32941;I-2;SBELTTA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE LAS BEGONIAS NÚMERO 2808 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0247996;-12.090338;1296
30928;32951;I-2;RENACERIS SALUD Y BELLEZA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GENERAL  ALVAREZ DE ARENALES NÚMERO 1912 PISO 10 DEPARTAMENTO 1001 URBANIZACIÓN FUNDO LOBATÓN DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0358194;-12.0838876;1296
30940;32965;I-1;ORTHO SMART SONRISAS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 2080 PISO 3 DEPARTAMENTO 310 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0345246;-12.0854497;1296
30943;32968;I-1;DENTOCLINIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JOAQUIN BERNAL N° 309 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0361873;-12.0873476;1296
30959;32986;I-2;AURA DERMA ESTETICA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA 2450 OFICINA 602 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0339248;-12.0889374;1296
31026;33068;I-3;POLICLINICO JULIO C. TELLO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN FRANCISCO DE ZELA Nº1901 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0398955;-12.0843035;1296
31068;33118;SD;EMERLIFE GROUP S.A.C.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANEVARO NÚMERO 1127 PISO 2 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0444671;-12.08510455;1296
31074;33124;I-1;CONSULTORIO ODONTOLOGICO PLANIDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA IGNACIO MERINO NÚMERO 2411 PISO 2 DEPARTAMENTO 201 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0318812;-12.087942;1296
31169;33227;I-1;IPAX;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 1860 PISO 12 DEPARTAMENTO 1204 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0348554;-12.08312567;1296
31173;33231;I-1;SEDARE DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ABEL BERGASSE DU PETIT THOUARS N°1775 OFICINA 1506 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0335452;-12.0819185;1296
31179;33237;II-E;CLINICA ARTHROSALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Paseo De La República NÚMERO 2772 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.02398307;-12.08992253;1296
31199;33263;II-E;CLINICA SAN CLEMENTE S.A.C.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 1801 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0345145;-12.0825772;1296
31259;33329;I-1;NUTRAMED EIRL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Arequipa NÚMERO 2685 PISO 3 INTERIOR 308 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0334453;-12.0904391;1296
31273;33344;II-E;NOVOCENTRAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 1800 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0349621;-12.0825671;1296
31301;33373;I-2;ELITE PERÚ;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA arenales NÚMERO 1912 PISO 4 DEPARTAMENTO 403 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0358194;-12.0838876;1296
31323;33400;I-2;ART MEDICDERM;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 2053 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0341151;-12.0850302;1296
31344;33426;I-2;REPROFERTYL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN DE LA TORRE UGARTE N 166 INTERIOR 503 - LINCE DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0342967;-12.0893146;1296
31445;33539;I-2;OCULAR MEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 1860 PISO 8 DEPARTAMENTO 803 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.034802;-12.083217;1296
31519;33623;I-2;FLEBOPERÚ ESPECIALISTAS EN VÁRICES;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PETIT THOUARS NÚMERO 2332 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0330422;-12.0872174;1296
31521;33625;I-1;ENCIDENTSPA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA 1860 OF 1411 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0348523;-12.0831699;1296
31619;33737;I-2;AVILA VISION DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ARENALES NÚMERO 1912 PISO 9 INTERIOR 902 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0358194;-12.0838876;1296
31621;33739;I-1;DENTAL YONG;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 1860 PISO 9 DEPARTAMENTO 902 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.03481115;-12.0838089;1296
31657;33787;I-2;MQ MEDIC S.A.C.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AREQUIPA NÚMERO 1860 PISO 9 DEPARTAMENTO 903 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0348579;-12.0831265;1296
31661;33792;I-2;SMARTMED;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. AREQUIPA Nº 1850, 1860, 1870 - LINCE DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.03482831;-12.08304575;1296
31754;33896;I-2;CEMCOVA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN MANUEL ASENCIO SEGURA NÚMERO 154 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0403076;-12.077997;1296
31759;33901;I-2;IDELSO Y VASQUEZ QALIHEALTH SCRL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CESAR CANEVARO NÚMERO 116 PISO 14 DEPARTAMENTO 1404 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0359818;-12.0836972;1296
31772;33914;I-2;CONSULTORIOS DE ESPECIALIDADES MEDICAS UYARI;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN SINCHI ROCA NÚMERO 2437 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0445961;-12.0864978;1296
31775;33917;I-2;LIMABLUE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GENERAL ALVAREZ DE ARENALES 2055, Int. 116-117-118-119 y 120, LINCE NÚMERO 2055 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0354031;-12.0853611;1296
31780;33922;I-2;MEDICCLUB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN LEON VELARDE NÚMERO 270 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.03782863;-12.08279651;1296
31821;33970;I-2;OKIDS E.I.R.L;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Arequipa NÚMERO 1860 PISO 4 DEPARTAMENTO 410 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0348523;-12.0831699;1296
31822;33971;I-2;RETINA PERU;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JULIO CESAR TELLO NÚMERO 256 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0367577;-12.0858433;1296
32108;34310;I-1;CERDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GENERAL CESAR CANEVARO NÚMERO 116 PISO 3 INTERIOR 301 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0359818;-12.0836972;1296
